Date found,NestID,Latitude,Longitude,Elevation,Egg number,Egg length mm,Egg mass g
9/12/2016,2016152,-0.63649,-90.24212,173,8,62,135.3
9/12/2016,2016152,-0.63649,-90.24212,173,9,63,141.7
9/12/2016,2016152,-0.63649,-90.24212,173,10,65,137.1
9/12/2016,2016152,-0.63649,-90.24212,173,11,63,137.3
9/12/2016,2016152,-0.63649,-90.24212,173,12,65,143.6
9/13/2016,2016861,-0.72072,-90.46473,19,1,59,110.5
9/13/2016,2016861,-0.72072,-90.46473,19,2,59,103.6
9/13/2016,2016861,-0.72072,-90.46473,19,3,58,111.9
9/13/2016,2016861,-0.72072,-90.46473,19,4,61,111
9/13/2016,2016861,-0.72072,-90.46473,19,5,59,108
9/19/2016,20161103,-0.69309,-90.45045,146,1,59,120.7
9/19/2016,20161103,-0.69309,-90.45045,146,2,61,127.7
9/19/2016,20161103,-0.69309,-90.45045,146,3,57,106.7
9/19/2016,20161103,-0.69309,-90.45045,146,4,59,121.4
9/19/2016,20161103,-0.69309,-90.45045,146,5,60,130.1
9/19/2016,20161103,-0.69309,-90.45045,146,6,61,130.4
9/19/2016,20161103,-0.69309,-90.45045,146,7,62,133.6
9/19/2016,20161103,-0.69309,-90.45045,146,8,61,134.2
9/19/2016,20161103,-0.69309,-90.45045,146,9,60,128.5
9/19/2016,20161103,-0.69309,-90.45045,146,10,60,117.7
9/19/2016,20161103,-0.69309,-90.45045,146,11,60,129.4
9/19/2016,20161103,-0.69309,-90.45045,146,12,59,116.5
9/19/2016,20161103,-0.69309,-90.45045,146,13,62,131.3
9/19/2016,20161103,-0.69309,-90.45045,146,14,63,124.9
